id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
288118,870,NSE_FO:BANKNIFTY19NOV2029700PE,18-11-2020 15:00,1,25,157.55,18-11-2020 15:30,0,25,152.55,125,3.17,30008.75,18.19,195008.75,-3.42
287977,870,NSE_FO:BANKNIFTY19NOV2029700CE,18-11-2020 14:15,1,25,198.6,18-11-2020 15:00,0,25,220,-535,-10.78,29883.75,18.11,194883.75,-3.48
287967,870,NSE_FO:BANKNIFTY19NOV2029500PE,18-11-2020 13:15,1,25,235.75,18-11-2020 14:15,0,25,141.3,2361.25,40.06,30418.75,18.44,195418.75,-3.22
287928,870,NSE_FO:BANKNIFTY19NOV2029400CE,18-11-2020 12:45,1,25,211.65,18-11-2020 13:15,0,25,260.95,-1232.5,-23.29,28057.5,17,193057.5,-4.39
287909,870,NSE_FO:BANKNIFTY19NOV2029400PE,18-11-2020 12:00,1,25,280.15,18-11-2020 12:45,0,25,273.6,163.75,2.34,29290,17.75,194290,-3.78
287838,870,NSE_FO:BANKNIFTY19NOV2029300CE,18-11-2020 09:30,1,25,280.55,18-11-2020 12:00,0,25,272,213.75,3.05,29126.25,17.65,194126.25,-3.86
287634,870,NSE_FO:BANKNIFTY19NOV2028500CE,17-11-2020 09:15,1,25,415,17-11-2020 09:30,0,25,495,-2000,-19.28,28912.5,17.52,193912.5,-3.96
287554,870,NSE_FO:BANKNIFTY19NOV2027800CE,13-11-2020 09:30,1,25,485.05,13-11-2020 10:30,0,25,565.05,-2000,-16.49,30912.5,18.73,195912.5,-2.97
287462,870,NSE_FO:BANKNIFTY12NOV2028900PE,12-11-2020 09:15,1,25,246,12-11-2020 09:30,0,25,326,-2000,-32.52,32912.5,19.95,197912.5,-1.98
287188,870,NSE_FO:BANKNIFTY12NOV2029000PE,11-11-2020 10:45,1,25,349.9,11-11-2020 11:15,0,25,359.2,-232.5,-2.66,34912.5,21.16,199912.5,-0.99
287155,870,NSE_FO:BANKNIFTY12NOV2028800CE,11-11-2020 10:00,1,25,327.05,11-11-2020 10:45,0,25,397.75,-1767.5,-21.62,35145,21.3,200145,-0.88
286974,870,NSE_FO:BANKNIFTY12NOV2027600PE,10-11-2020 09:15,1,25,365,10-11-2020 10:30,0,25,285,2000,21.92,36912.5,22.37,201912.5,0
286910,870,NSE_FO:BANKNIFTY12NOV2027200PE,09-11-2020 11:30,1,25,432.85,09-11-2020 14:00,0,25,431.85,25,0.23,34912.5,21.16,199912.5,-0.86
286753,870,NSE_FO:BANKNIFTY12NOV2027300CE,09-11-2020 10:30,1,25,443.75,09-11-2020 11:30,0,25,364.75,1975,17.8,34887.5,21.14,199887.5,-0.88
286651,870,NSE_FO:BANKNIFTY12NOV2026500PE,06-11-2020 11:45,1,25,497.8,06-11-2020 12:45,0,25,458.05,993.75,7.99,32912.5,19.95,197912.5,-1.86
286615,870,NSE_FO:BANKNIFTY12NOV2026400CE,06-11-2020 10:45,1,25,414.2,06-11-2020 11:45,0,25,432.5,-457.5,-4.42,31918.75,19.34,196918.75,-2.35
285983,870,NSE_FO:BANKNIFTY12NOV2026300PE,06-11-2020 09:15,1,25,481.6,06-11-2020 10:45,0,25,423.05,1463.75,12.16,32376.25,19.62,197376.25,-2.12
285959,870,NSE_FO:BANKNIFTY05NOV2026100PE,05-11-2020 11:30,1,25,112,05-11-2020 13:30,0,25,63.1,1222.5,43.66,30912.5,18.73,195912.5,-2.85
285955,870,NSE_FO:BANKNIFTY05NOV2026200CE,05-11-2020 10:30,1,25,108.55,05-11-2020 11:30,0,25,94.55,350,12.9,29690,17.99,194690,-3.45
285889,870,NSE_FO:BANKNIFTY05NOV2026100PE,05-11-2020 10:00,1,25,148.15,05-11-2020 10:30,0,25,131.05,427.5,11.54,29340,17.78,194340,-3.63
285833,870,NSE_FO:BANKNIFTY05NOV2025500PE,04-11-2020 13:00,1,25,377.5,04-11-2020 13:15,0,25,392.35,-371.25,-3.93,28912.5,17.52,193912.5,-3.84
285831,870,NSE_FO:BANKNIFTY05NOV2025500CE,04-11-2020 12:15,1,25,290.4,04-11-2020 13:00,0,25,290,10,0.14,29283.75,17.75,194283.75,-3.66
285829,870,NSE_FO:BANKNIFTY05NOV2025500PE,04-11-2020 11:15,1,25,356.1,04-11-2020 12:15,0,25,392.25,-903.75,-10.15,29273.75,17.74,194273.75,-3.66
285824,870,NSE_FO:BANKNIFTY05NOV2025500CE,04-11-2020 10:30,1,25,311.55,04-11-2020 11:15,0,25,327.85,-407.5,-5.23,30177.5,18.29,195177.5,-3.21
285785,870,NSE_FO:BANKNIFTY05NOV2025500PE,04-11-2020 10:15,1,25,398.3,04-11-2020 10:30,0,25,422,-592.5,-5.95,30585,18.54,195585,-3.01
285783,870,NSE_FO:BANKNIFTY05NOV2025400CE,04-11-2020 09:30,1,25,409.1,04-11-2020 10:15,0,25,398.5,265,2.59,31177.5,18.9,196177.5,-2.72
285780,870,NSE_FO:BANKNIFTY05NOV2025500PE,03-11-2020 11:45,1,25,456.4,03-11-2020 12:00,0,25,476.65,-506.25,-4.44,30912.5,18.73,195912.5,-2.85
285760,870,NSE_FO:BANKNIFTY05NOV2025400CE,03-11-2020 10:30,1,25,435.95,03-11-2020 11:45,0,25,491.6,-1391.25,-12.77,31418.75,19.04,196418.75,-2.6
285756,870,NSE_FO:BANKNIFTY05NOV2025400PE,03-11-2020 09:45,1,25,462.5,03-11-2020 10:30,0,25,466.6,-102.5,-0.89,32810,19.88,197810,-1.91
285709,870,NSE_FO:BANKNIFTY05NOV2023900CE,02-11-2020 09:15,1,25,497.1,02-11-2020 09:30,0,25,577.1,-2000,-16.09,32912.5,19.95,197912.5,-1.86
285676,870,NSE_FO:BANKNIFTY05NOV2024100CE,30-10-2020 10:00,1,25,552.7,30-10-2020 12:15,0,25,472.7,2000,14.47,34912.5,21.16,199912.5,-0.86
285618,870,NSE_FO:BANKNIFTY29OCT2024200PE,29-10-2020 10:15,1,25,184.75,29-10-2020 10:45,0,25,213.95,-730,-15.81,32912.5,19.95,197912.5,-1.86
285616,870,NSE_FO:BANKNIFTY29OCT2024000CE,29-10-2020 09:30,1,25,205.85,29-10-2020 10:15,0,25,256.65,-1270,-24.68,33642.5,20.39,198642.5,-1.49
285611,870,NSE_FO:BANKNIFTY29OCT2024700CE,28-10-2020 09:30,1,25,312.2,28-10-2020 11:30,0,25,232.2,2000,25.62,34912.5,21.16,199912.5,-0.86
285560,870,NSE_FO:BANKNIFTY29OCT2024000CE,27-10-2020 09:30,1,25,320.85,27-10-2020 10:15,0,25,400.85,-2000,-24.93,32912.5,19.95,197912.5,-1.86
285542,870,NSE_FO:BANKNIFTY29OCT2024500CE,26-10-2020 11:00,1,25,373.85,26-10-2020 12:30,0,25,353.55,507.5,5.43,34912.5,21.16,199912.5,-0.86
285539,870,NSE_FO:BANKNIFTY29OCT2024500PE,26-10-2020 10:00,1,25,395.15,26-10-2020 11:00,0,25,377.25,447.5,4.53,34405,20.85,199405,-1.12
285534,870,NSE_FO:BANKNIFTY29OCT2024500CE,26-10-2020 09:15,1,25,420,26-10-2020 10:00,0,25,378.2,1045,9.95,33957.5,20.58,198957.5,-1.34
285516,870,NSE_FO:BANKNIFTY29OCT2024600PE,23-10-2020 14:45,1,25,393.35,23-10-2020 15:30,0,25,415.15,-545,-5.54,32912.5,19.95,197912.5,-1.86
285506,870,NSE_FO:BANKNIFTY29OCT2024400CE,23-10-2020 13:30,1,25,482.45,23-10-2020 14:45,0,25,533.1,-1266.25,-10.5,33457.5,20.28,198457.5,-1.59
285498,870,NSE_FO:BANKNIFTY29OCT2024400CE,23-10-2020 12:15,1,25,460,23-10-2020 12:30,0,25,502.15,-1053.75,-9.16,34723.75,21.04,199723.75,-0.96
285469,870,NSE_FO:BANKNIFTY29OCT2024400PE,23-10-2020 11:15,1,25,393,23-10-2020 12:15,0,25,428.1,-877.5,-8.93,35777.5,21.68,200777.5,-0.44
285406,870,NSE_FO:BANKNIFTY29OCT2024600CE,23-10-2020 10:00,1,25,460,23-10-2020 11:15,0,25,390.3,1742.5,15.15,36655,22.22,201655,0
285390,870,NSE_FO:BANKNIFTY22OCT2024400CE,22-10-2020 13:45,1,25,125.05,22-10-2020 15:15,0,25,67.1,1448.75,46.34,34912.5,21.16,199912.5,0
285388,870,NSE_FO:BANKNIFTY22OCT2024500PE,22-10-2020 13:00,1,25,123.85,22-10-2020 13:45,0,25,160.2,-908.75,-29.35,33463.75,20.28,198463.75,-0.46
285387,870,NSE_FO:BANKNIFTY22OCT2024500CE,22-10-2020 11:30,1,25,166,22-10-2020 13:00,0,25,144.05,548.75,13.22,34372.5,20.83,199372.5,0
285385,870,NSE_FO:BANKNIFTY22OCT2024500PE,22-10-2020 10:45,1,25,148.35,22-10-2020 11:30,0,25,152.4,-101.25,-2.73,33823.75,20.5,198823.75,-0.05
285367,870,NSE_FO:BANKNIFTY22OCT2024500CE,22-10-2020 09:30,1,25,200.25,22-10-2020 10:45,0,25,191.6,216.25,4.32,33925,20.56,198925,0
285349,870,NSE_FO:BANKNIFTY22OCT2024800CE,21-10-2020 13:00,1,25,206.7,21-10-2020 14:45,0,25,134.8,1797.5,34.78,33708.75,20.43,198708.75,0
285345,870,NSE_FO:BANKNIFTY22OCT2024800PE,21-10-2020 12:15,1,25,223.9,21-10-2020 13:00,0,25,250.45,-663.75,-11.86,31911.25,19.34,196911.25,-0.35
285324,870,NSE_FO:BANKNIFTY22OCT2024800CE,21-10-2020 10:45,1,25,224.6,21-10-2020 12:15,0,25,225.5,-22.5,-0.4,32575,19.74,197575,-0.01
285291,870,NSE_FO:BANKNIFTY22OCT2024700PE,21-10-2020 09:30,1,25,236,21-10-2020 10:45,0,25,200.45,888.75,15.06,32597.5,19.76,197597.5,0
285285,870,NSE_FO:BANKNIFTY22OCT2024200PE,20-10-2020 10:30,1,25,331.6,20-10-2020 11:45,0,25,251.6,2000,24.13,31708.75,19.22,196708.75,0
285280,870,NSE_FO:BANKNIFTY22OCT2024300CE,19-10-2020 15:00,1,25,351.7,19-10-2020 15:30,0,25,333,467.5,5.32,29708.75,18.01,194708.75,0
285267,870,NSE_FO:BANKNIFTY22OCT2024200PE,19-10-2020 14:15,1,25,327.55,19-10-2020 15:00,0,25,281.5,1151.25,14.06,29241.25,17.72,194241.25,0
285262,870,NSE_FO:BANKNIFTY22OCT2024100CE,19-10-2020 13:30,1,25,396.85,19-10-2020 14:15,0,25,437.3,-1011.25,-10.19,28090,17.02,193090,-0.52
285258,870,NSE_FO:BANKNIFTY22OCT2024100PE,19-10-2020 12:15,1,25,352,19-10-2020 13:30,0,25,325.55,661.25,7.51,29101.25,17.64,194101.25,0
285243,870,NSE_FO:BANKNIFTY22OCT2024100CE,19-10-2020 10:30,1,25,397.8,19-10-2020 12:15,0,25,371.1,667.5,6.71,28440,17.24,193440,0
285205,870,NSE_FO:BANKNIFTY22OCT2023000PE,16-10-2020 09:15,1,25,436,16-10-2020 10:30,0,25,356,2000,18.35,27772.5,16.83,192772.5,-0.17
285190,870,NSE_FO:BANKNIFTY15OCT2023900PE,15-10-2020 12:15,1,25,107,15-10-2020 13:15,0,25,128.55,-538.75,-20.14,25772.5,15.62,190772.5,-1.21
285189,870,NSE_FO:BANKNIFTY15OCT2023900CE,15-10-2020 10:45,1,25,102.45,15-10-2020 12:15,0,25,102.1,8.75,0.34,26311.25,15.95,191311.25,-0.93
285185,870,NSE_FO:BANKNIFTY15OCT2024000PE,15-10-2020 10:15,1,25,106.8,15-10-2020 10:45,0,25,178.75,-1798.75,-67.37,26302.5,15.94,191302.5,-0.93
285172,870,NSE_FO:BANKNIFTY15OCT2023900CE,15-10-2020 09:15,1,25,203,15-10-2020 10:15,0,25,189.85,328.75,6.48,28101.25,17.03,193101.25,0
285146,870,NSE_FO:BANKNIFTY15OCT2023400CE,14-10-2020 09:15,1,25,337,14-10-2020 10:15,0,25,257,2000,23.74,27772.5,16.83,192772.5,0
285104,870,NSE_FO:BANKNIFTY15OCT2023500PE,13-10-2020 15:15,1,25,275.5,13-10-2020 15:30,0,25,310.95,-886.25,-12.87,25772.5,15.62,190772.5,-0.78
285102,870,NSE_FO:BANKNIFTY15OCT2023500CE,13-10-2020 14:30,1,25,310,13-10-2020 15:15,0,25,325,-375,-4.84,26658.75,16.16,191658.75,-0.32
285100,870,NSE_FO:BANKNIFTY15OCT2023500PE,13-10-2020 13:30,1,25,281.5,13-10-2020 14:30,0,25,290,-212.5,-3.02,27033.75,16.38,192033.75,-0.12
285085,870,NSE_FO:BANKNIFTY15OCT2023600CE,13-10-2020 12:45,1,25,321.75,13-10-2020 13:30,0,25,298,593.75,7.38,27246.25,16.51,192246.25,-0.01
285084,870,NSE_FO:BANKNIFTY15OCT2023600PE,13-10-2020 12:30,1,25,302.95,13-10-2020 12:45,0,25,327.65,-617.5,-8.15,26652.5,16.15,191652.5,-0.32
285083,870,NSE_FO:BANKNIFTY15OCT2023600CE,13-10-2020 11:30,1,25,378.25,13-10-2020 12:30,0,25,345.9,808.75,8.55,27270,16.53,192270,0
285064,870,NSE_FO:BANKNIFTY15OCT2023600PE,13-10-2020 10:15,1,25,346.5,13-10-2020 11:30,0,25,301.1,1135,13.1,26461.25,16.04,191461.25,0
285041,870,NSE_FO:BANKNIFTY15OCT2023500CE,13-10-2020 09:30,1,25,345,13-10-2020 10:15,0,25,373,-700,-8.12,25326.25,15.35,190326.25,-0.37
284971,870,NSE_FO:BANKNIFTY15OCT2023900PE,12-10-2020 09:15,1,25,379.2,12-10-2020 09:45,0,25,299.2,2000,21.1,26026.25,15.77,191026.25,0
284935,870,NSE_FO:BANKNIFTY15OCT2023700CE,09-10-2020 11:30,1,25,434.6,09-10-2020 13:00,0,25,434.15,11.25,0.1,24026.25,14.56,189026.25,0
284926,870,NSE_FO:BANKNIFTY15OCT2023400PE,09-10-2020 10:30,1,25,395.2,09-10-2020 11:30,0,25,279.4,2895,29.3,24015,14.55,189015,0
284918,870,NSE_FO:BANKNIFTY15OCT2023300CE,09-10-2020 10:15,1,25,401.75,09-10-2020 10:30,0,25,438,-906.25,-9.02,21120,12.8,186120,-0.48
284891,870,NSE_FO:BANKNIFTY08OCT2023300CE,08-10-2020 14:00,1,25,65.3,08-10-2020 15:15,0,25,0.6,1617.5,99.08,22026.25,13.35,187026.25,0
284888,870,NSE_FO:BANKNIFTY08OCT2023400PE,08-10-2020 13:15,1,25,92.45,08-10-2020 14:00,0,25,136.8,-1108.75,-47.97,20408.75,12.37,185408.75,-0.86
284886,870,NSE_FO:BANKNIFTY08OCT2023300CE,08-10-2020 11:45,1,25,111.05,08-10-2020 13:15,0,25,108.5,63.75,2.3,21517.5,13.04,186517.5,-0.27
284882,870,NSE_FO:BANKNIFTY08OCT2023400PE,08-10-2020 11:30,1,25,113.9,08-10-2020 11:45,0,25,124.35,-261.25,-9.17,21453.75,13,186453.75,-0.3
284845,870,NSE_FO:BANKNIFTY08OCT2023300CE,08-10-2020 10:30,1,25,111.4,08-10-2020 11:30,0,25,123.35,-298.75,-10.73,21715,13.16,186715,-0.16
284839,870,NSE_FO:BANKNIFTY08OCT2023200PE,08-10-2020 09:30,1,25,140,08-10-2020 10:30,0,25,60.5,1987.5,56.79,22013.75,13.34,187013.75,0
284803,870,NSE_FO:BANKNIFTY08OCT2023000CE,07-10-2020 15:15,1,25,160.65,07-10-2020 15:30,0,25,162,-33.75,-0.84,20026.25,12.14,185026.25,-0.95
284791,870,NSE_FO:BANKNIFTY08OCT2022900PE,07-10-2020 14:15,1,25,171.6,07-10-2020 15:15,0,25,143.8,695,16.2,20060,12.16,185060,-0.93
284787,870,NSE_FO:BANKNIFTY08OCT2022900CE,07-10-2020 13:15,1,25,201.15,07-10-2020 14:15,0,25,215.3,-353.75,-7.03,19365,11.74,184365,-1.31
284758,870,NSE_FO:BANKNIFTY08OCT2022900PE,07-10-2020 12:00,1,25,221.8,07-10-2020 13:15,0,25,200.1,542.5,9.78,19718.75,11.95,184718.75,-1.12
284757,870,NSE_FO:BANKNIFTY08OCT2022800CE,07-10-2020 11:00,1,25,245.75,07-10-2020 12:00,0,25,241.05,117.5,1.91,19176.25,11.62,184176.25,-1.41
284755,870,NSE_FO:BANKNIFTY08OCT2022900PE,07-10-2020 10:15,1,25,183,07-10-2020 11:00,0,25,220.5,-937.5,-20.49,19058.75,11.55,184058.75,-1.47
284737,870,NSE_FO:BANKNIFTY08OCT2022800CE,07-10-2020 09:15,1,25,271,07-10-2020 10:15,0,25,310.5,-987.5,-14.58,19996.25,12.12,184996.25,-0.97
284723,870,NSE_FO:BANKNIFTY08OCT2022600PE,06-10-2020 13:45,1,25,255.5,06-10-2020 15:30,0,25,186.5,1725,27.01,20983.75,12.72,185983.75,-0.44
284720,870,NSE_FO:BANKNIFTY08OCT2022700CE,06-10-2020 12:45,1,25,222.35,06-10-2020 13:45,0,25,193.65,717.5,12.91,19258.75,11.67,184258.75,-1.36
284702,870,NSE_FO:BANKNIFTY08OCT2022700PE,06-10-2020 12:00,1,25,276.45,06-10-2020 12:45,0,25,287,-263.75,-3.82,18541.25,11.24,183541.25,-1.75
284689,870,NSE_FO:BANKNIFTY08OCT2022600CE,06-10-2020 11:30,1,25,279.95,06-10-2020 12:00,0,25,297.05,-427.5,-6.11,18805,11.4,183805,-1.61
284688,870,NSE_FO:BANKNIFTY08OCT2022600PE,06-10-2020 10:45,1,25,251,06-10-2020 11:30,0,25,246.7,107.5,1.71,19232.5,11.66,184232.5,-1.38
284687,870,NSE_FO:BANKNIFTY08OCT2022600CE,06-10-2020 10:30,1,25,272.05,06-10-2020 10:45,0,25,279.95,-197.5,-2.9,19125,11.59,184125,-1.43
284652,870,NSE_FO:BANKNIFTY08OCT2022600PE,06-10-2020 09:30,1,25,272.9,06-10-2020 10:30,0,25,259.35,338.75,4.97,19322.5,11.71,184322.5,-1.33
284645,870,NSE_FO:BANKNIFTY08OCT2022200CE,05-10-2020 09:15,1,25,372.45,05-10-2020 09:30,0,25,452.45,-2000,-21.48,18983.75,11.51,183983.75,-1.51
284627,870,NSE_FO:BANKNIFTY01OCT2022100CE,01-10-2020 11:00,1,25,74,01-10-2020 12:45,0,25,72.35,41.25,2.23,20983.75,12.72,185983.75,-0.44
284613,870,NSE_FO:BANKNIFTY01OCT2021900PE,01-10-2020 09:30,1,25,125.5,01-10-2020 11:00,0,25,47.15,1958.75,62.43,20942.5,12.69,185942.5,-0.46
284586,870,NSE_FO:BANKNIFTY01OCT2021300CE,30-09-2020 13:30,1,25,160.5,30-09-2020 14:15,0,25,160.7,-5,-0.12,18983.75,11.51,183983.75,-1.51
284585,870,NSE_FO:BANKNIFTY01OCT2021300PE,30-09-2020 12:30,1,25,177.7,30-09-2020 13:30,0,25,188.3,-265,-5.97,18988.75,11.51,183988.75,-1.51
284584,870,NSE_FO:BANKNIFTY01OCT2021300CE,30-09-2020 11:30,1,25,146.4,30-09-2020 12:30,0,25,174,-690,-18.85,19253.75,11.67,184253.75,-1.37
284582,870,NSE_FO:BANKNIFTY01OCT2021300PE,30-09-2020 10:30,1,25,170,30-09-2020 11:30,0,25,211.6,-1040,-24.47,19943.75,12.09,184943.75,-1
284372,870,NSE_FO:BANKNIFTY01OCT2021600CE,29-09-2020 09:45,1,25,267.85,29-09-2020 10:45,0,25,187.85,2000,29.87,20983.75,12.72,185983.75,-0.44
284348,870,NSE_FO:BANKNIFTY01OCT2021300CE,28-09-2020 10:30,1,25,341.8,28-09-2020 11:15,0,25,409.2,-1685,-19.72,18983.75,11.51,183983.75,-1.51
284324,870,NSE_FO:BANKNIFTY01OCT2021400PE,28-09-2020 09:45,1,25,372.4,28-09-2020 10:30,0,25,385,-315,-3.38,20668.75,12.53,185668.75,-0.61
284201,870,NSE_FO:BANKNIFTY01OCT2021000CE,25-09-2020 15:15,1,25,338,25-09-2020 15:30,0,25,301.75,906.25,10.72,20983.75,12.72,185983.75,-0.44
284195,870,NSE_FO:BANKNIFTY01OCT2020900PE,25-09-2020 14:15,1,25,384.65,25-09-2020 15:15,0,25,323.85,1520,15.81,20077.5,12.17,185077.5,-0.92
284170,870,NSE_FO:BANKNIFTY01OCT2020800CE,25-09-2020 13:15,1,25,394.7,25-09-2020 14:15,0,25,438.25,-1088.75,-11.03,18557.5,11.25,183557.5,-1.74
284115,870,NSE_FO:BANKNIFTY01OCT2020700PE,25-09-2020 12:15,1,25,404.4,25-09-2020 13:15,0,25,365.7,967.5,9.57,19646.25,11.91,184646.25,-1.16
284111,870,NSE_FO:BANKNIFTY01OCT2020600CE,25-09-2020 12:00,1,25,366.5,25-09-2020 12:15,0,25,415.35,-1221.25,-13.33,18678.75,11.32,183678.75,-1.67
284076,870,NSE_FO:BANKNIFTY01OCT2020500PE,25-09-2020 11:00,1,25,396.15,25-09-2020 12:00,0,25,357.95,955,9.64,19900,12.06,184900,-1.02
284070,870,NSE_FO:BANKNIFTY01OCT2020500CE,25-09-2020 10:15,1,25,380.25,25-09-2020 11:00,0,25,374,156.25,1.64,18945,11.48,183945,-1.53
284047,870,NSE_FO:BANKNIFTY01OCT2020600PE,25-09-2020 09:30,1,25,437.1,25-09-2020 10:15,0,25,464.3,-680,-6.22,18788.75,11.39,183788.75,-1.61
284041,870,NSE_FO:BANKNIFTY24SEP2020600CE,24-09-2020 15:00,1,25,18,24-09-2020 15:30,0,25,0.45,438.75,97.5,19468.75,11.8,184468.75,-1.25
283978,870,NSE_FO:BANKNIFTY24SEP2020700PE,24-09-2020 14:30,1,25,39.95,24-09-2020 15:00,0,25,117.3,-1933.75,-193.62,19030,11.53,184030,-1.49
283947,870,NSE_FO:BANKNIFTY24SEP2020700CE,24-09-2020 13:45,1,25,77.8,24-09-2020 14:30,0,25,56.3,537.5,27.63,20963.75,12.71,185963.75,-0.45
283935,870,NSE_FO:BANKNIFTY24SEP2020800PE,24-09-2020 13:00,1,25,65.45,24-09-2020 13:45,0,25,107.7,-1056.25,-64.55,20426.25,12.38,185426.25,-0.74
283933,870,NSE_FO:BANKNIFTY24SEP2020800CE,24-09-2020 12:00,1,25,79.15,24-09-2020 13:00,0,25,79.05,2.5,0.13,21482.5,13.02,186482.5,-0.17
283918,870,NSE_FO:BANKNIFTY24SEP2020800PE,24-09-2020 10:45,1,25,87.5,24-09-2020 12:00,0,25,100.5,-325,-14.86,21480,13.02,186480,-0.17
283885,870,NSE_FO:BANKNIFTY24SEP2020900CE,24-09-2020 09:30,1,25,104.2,24-09-2020 10:45,0,25,57.55,1166.25,44.77,21805,13.22,186805,0
283845,870,NSE_FO:BANKNIFTY24SEP2021200CE,23-09-2020 11:45,1,25,215.7,23-09-2020 13:00,0,25,140.5,1880,34.86,20638.75,12.51,185638.75,0
283841,870,NSE_FO:BANKNIFTY24SEP2021200PE,23-09-2020 10:45,1,25,176.85,23-09-2020 11:45,0,25,159.7,428.75,9.7,18758.75,11.37,183758.75,0
283743,870,NSE_FO:BANKNIFTY24SEP2021200CE,23-09-2020 10:00,1,25,194.05,23-09-2020 10:45,0,25,206.4,-308.75,-6.36,18330,11.11,183330,-0.17
283706,870,NSE_FO:BANKNIFTY24SEP2021300CE,22-09-2020 13:45,1,25,309.1,22-09-2020 15:00,0,25,206.85,2556.25,33.08,18638.75,11.3,183638.75,0
283704,870,NSE_FO:BANKNIFTY24SEP2021300PE,22-09-2020 12:45,1,25,302.25,22-09-2020 13:45,0,25,258,1106.25,14.64,16082.5,9.75,181082.5,-1.39
283701,870,NSE_FO:BANKNIFTY24SEP2021200CE,22-09-2020 12:30,1,25,322,22-09-2020 12:45,0,25,359.3,-932.5,-11.58,14976.25,9.08,179976.25,-1.99
283688,870,NSE_FO:BANKNIFTY24SEP2021300PE,22-09-2020 12:00,1,25,298,22-09-2020 12:30,0,25,330,-800,-10.74,15908.75,9.64,180908.75,-1.49
283685,870,NSE_FO:BANKNIFTY24SEP2021300CE,22-09-2020 11:00,1,25,321,22-09-2020 12:00,0,25,321.35,-8.75,-0.11,16708.75,10.13,181708.75,-1.05
283593,870,NSE_FO:BANKNIFTY24SEP2021300PE,22-09-2020 10:00,1,25,313.8,22-09-2020 11:00,0,25,310.65,78.75,1,16717.5,10.13,181717.5,-1.05
283534,870,NSE_FO:BANKNIFTY24SEP2022100PE,21-09-2020 10:30,1,25,342.1,21-09-2020 11:15,0,25,351.85,-243.75,-2.85,16638.75,10.08,181638.75,-1.09
283525,870,NSE_FO:BANKNIFTY24SEP2021900CE,21-09-2020 09:45,1,25,343.75,21-09-2020 10:30,0,25,414,-1756.25,-20.44,16882.5,10.23,181882.5,-0.96
283496,870,NSE_FO:BANKNIFTY24SEP2022300CE,18-09-2020 14:15,1,25,394.85,18-09-2020 15:15,0,25,349.35,1137.5,11.52,18638.75,11.3,183638.75,0
283493,870,NSE_FO:BANKNIFTY24SEP2022300PE,18-09-2020 13:15,1,25,307.05,18-09-2020 14:15,0,25,301.85,130,1.69,17501.25,10.61,182501.25,0
283490,870,NSE_FO:BANKNIFTY24SEP2022300CE,18-09-2020 12:30,1,25,413,18-09-2020 13:15,0,25,415,-50,-0.48,17371.25,10.53,182371.25,-0.03
283466,870,NSE_FO:BANKNIFTY24SEP2022300PE,18-09-2020 11:30,1,25,325.25,18-09-2020 12:30,0,25,310.45,370,4.55,17421.25,10.56,182421.25,0
282876,870,NSE_FO:BANKNIFTY24SEP2022400CE,18-09-2020 10:15,1,25,364.55,18-09-2020 11:30,0,25,351.75,320,3.51,17051.25,10.33,182051.25,0
282798,870,NSE_FO:BANKNIFTY24SEP2022400PE,18-09-2020 09:30,1,25,344.1,18-09-2020 10:15,0,25,340.4,92.5,1.08,16731.25,10.14,181731.25,0
282764,870,NSE_FO:BANKNIFTY17SEP2022300CE,17-09-2020 15:00,1,25,36.15,17-09-2020 15:30,0,25,29.6,163.75,18.12,16638.75,10.08,181638.75,0
282759,870,NSE_FO:BANKNIFTY17SEP2022300PE,17-09-2020 14:15,1,25,33.3,17-09-2020 15:00,0,25,22.55,268.75,32.28,16475,9.98,181475,-0.02
282752,870,NSE_FO:BANKNIFTY17SEP2022300CE,17-09-2020 13:15,1,25,102.9,17-09-2020 14:15,0,25,98.05,121.25,4.71,16206.25,9.82,181206.25,-0.17
282746,870,NSE_FO:BANKNIFTY17SEP2022400PE,17-09-2020 12:30,1,25,88.85,17-09-2020 13:15,0,25,105.95,-427.5,-19.25,16085,9.75,181085,-0.24
282741,870,NSE_FO:BANKNIFTY17SEP2022500CE,17-09-2020 11:15,1,25,75.9,17-09-2020 12:30,0,25,39.1,920,48.48,16512.5,10.01,181512.5,0
282736,870,NSE_FO:BANKNIFTY17SEP2022400PE,17-09-2020 10:15,1,25,91.35,17-09-2020 11:15,0,25,68.95,560,24.52,15592.5,9.45,180592.5,0
282725,870,NSE_FO:BANKNIFTY17SEP2022300PE,16-09-2020 12:00,1,25,218.5,16-09-2020 14:00,0,25,212.55,148.75,2.72,15032.5,9.11,180032.5,0
282720,870,NSE_FO:BANKNIFTY17SEP2022400CE,16-09-2020 10:45,1,25,235.15,16-09-2020 12:00,0,25,169.05,1652.5,28.11,14883.75,9.02,179883.75,0
282715,870,NSE_FO:BANKNIFTY17SEP2022400PE,16-09-2020 10:30,1,25,191.45,16-09-2020 10:45,0,25,189.05,60,1.25,13231.25,8.02,178231.25,0
282708,870,NSE_FO:BANKNIFTY17SEP2022400CE,16-09-2020 09:30,1,25,242.6,16-09-2020 10:30,0,25,237.05,138.75,2.29,13171.25,7.98,178171.25,0
